timestamp,VTHO,PLA,OCE,SHA,DBET,EHrT,TIC,YEET,Other
1563909090000,1825883.30,322955.33,334023.85,198829.13,219525.05,73303.43,29337.89,14103.51,0.00
1563919090000,1782250.41,322955.33,338523.85,198829.13,219525.05,71338.36,29337.89,14103.51,0.00
1563929150000,1820302.25,325255.33,338523.85,198829.13,219525.05,73278.20,29337.89,14103.51,0.00
1563939280000,1799157.12,325255.33,333607.18,198829.13,219525.05,78194.88,29337.89,14103.51,0.00
1563949290000,1781878.49,325255.33,339107.18,198829.13,219525.05,72931.79,29337.89,14103.51,0.00
1563959390000,1807410.45,325255.33,341172.15,198829.13,219525.05,73173.69,29337.89,14103.51,0.00
1563969390000,1808038.70,326255.33,340189.37,198829.13,219525.05,77579.56,29337.89,14103.51,0.00
1563979410000,1795716.63,338022.97,338943.16,183302.10,221033.21,74538.42,29337.89,14103.51,0.00
1563989410000,1775664.88,338022.97,340721.53,182274.48,221033.21,75311.96,29337.89,14103.51,0.00
1563999410000,1828035.36,338022.97,388560.14,181282.29,221033.21,76120.17,29337.89,14103.51,0.00
1564009410000,1857385.31,338022.97,350944.22,182895.87,221033.21,76120.17,29337.89,14103.51,0.00
1564019600000,1854974.58,338022.97,346736.36,186171.12,221033.21,84899.56,29337.89,14103.51,0.00
1564029660000,1841328.52,339438.84,346736.36,186171.12,221033.21,78896.25,29337.89,14103.51,0.00
1564039670000,1849591.82,364438.84,347094.61,190511.72,221033.21,74228.71,29337.89,14103.51,0.00
1564049820000,1865765.65,307426.92,347277.33,215511.72,246057.21,78345.39,29337.89,14103.51,0.00
1564059880000,1883138.43,296198.48,347472.47,179145.33,234735.04,74861.82,29337.89,14103.51,0.00
1564069880000,1912000.61,289827.12,345172.19,179145.33,224823.62,78907.16,29337.89,14103.51,0.00
1564079890000,1890402.05,289827.12,342110.25,179145.33,224823.62,78339.36,29337.89,14103.51,0.00
1564089890000,1893132.25,289827.12,342110.25,179145.33,220719.13,78918.00,29337.89,14103.51,0.00
1564099910000,1888269.87,289171.07,348790.39,180910.97,220719.13,73811.00,29337.89,14103.51,0.00
1564110080000,1882065.12,287970.29,348790.39,180910.97,220719.13,73811.00,29337.89,14103.51,0.00
1564120090000,1866743.34,292707.41,346871.13,180910.97,220719.13,78052.66,29337.89,14103.51,0.00
1564130170000,1866161.94,292881.38,346871.13,203742.05,220719.13,76250.12,29337.89,14103.51,0.00
1564140190000,1868666.12,282458.89,339398.00,190174.08,220719.13,77521.81,29337.89,14103.51,0.00
1564150190000,1861866.00,282458.89,344348.70,190174.08,220719.13,67456.38,29337.89,14103.51,0.00
1564160190000,1857559.36,287075.59,344348.70,182208.31,220719.13,67456.38,29337.89,14103.51,0.00
1564170190000,1866923.00,287075.59,345178.95,182208.31,220719.13,64985.49,29337.89,14103.51,0.00
1564180190000,1876879.80,277478.55,347860.73,183706.80,220719.13,64231.89,29337.89,14103.51,0.00
1564190270000,1866657.07,277478.55,347899.29,183706.80,220719.13,67938.38,29337.89,14103.51,0.00
1564200280000,1871300.32,292862.70,347899.29,183706.80,220719.13,67938.38,29337.89,14103.51,0.00
1564210310000,1868773.26,304994.10,348358.04,183706.80,220719.13,67611.93,29337.89,14103.51,0.00
1564220320000,1868578.80,304994.10,348358.04,183706.80,220719.13,66164.08,29337.89,14103.51,0.00
1564230330000,1868578.80,304994.10,347043.43,183706.80,220719.13,66164.08,29337.89,14103.51,0.00
1564240330000,1864785.98,304994.10,348892.94,183706.80,220719.13,65628.12,29337.89,14103.51,0.00
1564250330000,1893258.22,254893.50,348474.95,183706.80,220719.13,65628.12,29337.89,14103.51,0.00
1564260330000,1892813.68,254893.50,345547.90,183706.80,220719.13,65169.86,29337.89,14103.51,0.00
1564270330000,1892088.95,254893.50,345547.90,210408.56,220719.13,65169.86,29337.89,14103.51,0.00
1564280370000,1893766.82,254893.50,338333.21,182264.53,220719.13,65169.86,29337.89,14103.51,0.00
1564290380000,1897807.34,252481.87,343278.59,179747.39,220719.13,65639.05,28846.56,14103.51,0.00
1564300390000,1894589.83,249259.15,343278.59,179747.39,220719.13,65639.05,28846.56,14103.51,0.00
1564310410000,1892668.78,249259.15,348673.96,179747.39,220719.13,65639.05,28846.56,14103.51,0.00
1564320420000,1901013.94,249259.15,348673.96,180742.77,220719.13,65639.05,28846.56,14103.51,0.00
1564330420000,1894287.64,249259.15,348673.96,183106.91,220719.13,68953.72,28846.56,14103.51,0.00
1564340420000,1842944.32,246307.20,328058.49,183106.91,220719.13,64965.80,28846.56,14103.51,0.00
1564350420000,1880450.58,246307.20,334963.25,184632.09,220719.13,106833.18,28846.56,14103.51,0.00
1564360440000,1872131.02,246307.20,334963.25,184632.09,220719.13,101889.38,28846.56,14103.51,0.00
1564370660000,1935938.58,246307.20,335159.01,184632.09,220719.13,101889.38,28846.56,14103.51,0.00
1564380660000,1931844.01,246307.20,335159.01,184632.09,220719.13,102079.65,28846.56,14103.51,0.00
1564390740000,1939999.28,246307.20,335682.84,184632.09,220719.13,107640.59,28846.56,14103.51,0.00
1564400750000,1953484.90,246307.20,339142.87,184632.09,220719.13,107640.59,28846.56,14103.51,0.00
1564410760000,1967863.09,246307.20,340101.86,184632.09,221093.62,106217.76,28846.56,14103.51,0.00
1564420760000,1957756.08,250848.96,340101.86,184632.09,221093.62,103796.51,28846.56,14103.51,0.00
1564430760000,1932835.04,258840.24,342709.63,186226.05,221093.62,103864.26,28846.56,14103.51,0.00
1564440760000,1966623.67,267296.43,342709.63,186226.05,221093.62,105524.45,28846.56,14103.51,0.00
1564451000000,1960513.90,265109.62,342709.63,186226.05,221093.62,105524.45,28846.56,14103.51,0.00
1564461050000,1957780.95,265109.62,342710.63,186226.05,221093.62,105524.45,26721.29,14103.51,0.00
1564471070000,1955291.98,265109.62,342710.63,186226.05,221093.62,102384.17,26721.29,14103.51,0.00
1564481170000,1963769.02,262838.26,342710.63,186226.05,221093.62,107426.26,26721.29,14103.51,0.00
1564491170000,1948681.02,262838.26,342710.63,186226.05,221093.62,112796.06,26721.29,14103.51,0.00
1564501170000,1958823.97,254095.96,342710.63,186226.05,210496.33,111473.12,26721.29,14103.51,0.00
1564511170000,1956732.28,246243.24,342710.63,186226.05,210496.33,111568.29,26721.29,14103.51,0.00
1564521170000,1964562.70,246243.24,342710.63,186363.64,210496.33,109673.86,26721.29,14103.51,0.00
1564531170000,1956637.39,246243.24,347480.08,186363.64,210496.33,113823.53,26721.29,14103.51,0.00
1564541380000,1952399.07,246243.24,346206.98,186363.64,210496.33,113823.53,26721.29,14103.51,0.00
1564551380000,1960499.07,246243.24,346406.04,186363.64,196760.53,113823.53,26721.29,14103.51,0.00
1564561460000,1965575.34,246243.24,349658.83,186363.64,186845.86,110197.45,26721.29,14103.51,0.00
1564571500000,1974363.90,246943.86,349891.31,186363.64,192689.80,113746.04,26721.29,14103.51,0.00
1564581510000,1970632.92,246614.27,349891.31,186363.64,190822.68,113746.04,26721.29,14103.51,0.00
1564591630000,1970333.49,246614.27,349891.31,186363.64,187017.40,111930.50,26721.29,14103.51,0.00
1564601630000,1934084.19,246614.27,349891.31,186893.10,187017.40,110172.29,26721.29,14103.51,0.00
1564611650000,1928321.33,246797.97,349891.31,186893.10,187017.40,110172.29,26721.29,14103.51,0.00
1564621740000,1927738.45,246797.97,349891.31,182948.15,187017.40,110172.29,26721.29,14103.51,0.00
1564631890000,1925184.32,240980.82,333754.99,182948.15,187017.40,120147.89,26721.29,14103.51,0.00
1564641890000,1973005.60,250980.82,336978.92,182948.15,187017.40,116171.69,26721.29,14103.51,0.00
1564652040000,1970588.91,250980.82,337075.37,182948.15,187017.40,114330.57,26721.29,14103.51,0.00
1564662060000,1968034.89,252742.08,337075.37,188448.15,187017.40,114330.57,26721.29,14103.51,0.00
1564672060000,1967952.51,252742.08,337075.37,188448.15,187017.40,114330.57,26721.29,14103.51,0.00
1564682070000,1955777.59,252742.08,337075.37,188448.15,187017.40,117387.04,26721.29,14103.51,0.00
1564692070000,1954275.09,260342.71,336321.41,198738.73,187017.40,117387.04,26721.29,14103.51,0.00
1564702080000,1965940.32,259456.61,336321.41,198738.73,187017.40,117445.05,26721.29,14103.51,0.00
1564712320000,1960629.31,259456.61,336321.41,198738.73,188950.79,117445.05,26721.29,14103.51,0.00
1564722330000,1960248.00,263340.50,336321.41,198738.73,187055.49,117445.05,26721.29,14103.51,0.00
1564732380000,1958721.26,263340.50,337763.25,197655.79,187055.49,117445.05,26721.29,14103.51,0.00
1564742380000,1958855.10,263340.50,336605.99,197655.79,187055.49,117445.05,26721.29,14103.51,0.00
1564752380000,1956986.46,263340.50,337817.57,192675.91,189055.49,118759.90,24468.36,14103.51,0.00
1564762380000,1952513.88,273074.13,338178.97,192675.91,185927.86,118759.90,24468.36,14103.51,0.00
1564772380000,1952379.03,273074.13,336586.93,194177.27,185927.86,116792.56,24468.36,14103.51,0.00
1564782380000,1952470.03,275434.01,329038.30,194177.27,185927.86,114889.66,24468.36,14103.51,0.00
1564792380000,1952470.03,275434.01,330038.30,194177.27,185927.86,114889.66,24468.36,14103.51,0.00
1564802430000,1953082.72,275434.01,331038.30,194177.27,186927.86,114889.66,24468.36,14103.51,0.00
1564812430000,1952899.97,278782.87,331038.30,194177.27,186927.86,114889.66,24468.36,14103.51,0.00
1564822470000,1952899.97,278782.87,331038.30,190338.15,186927.86,114889.66,24468.36,14103.51,0.00
1564832480000,1953565.50,278782.87,331827.91,190338.15,186927.86,114889.66,24468.36,14103.51,0.00
1564842480000,1958808.38,278782.87,331827.91,189506.55,186927.86,114889.66,24468.36,14103.51,0.00
1564852480000,1958582.51,278782.87,331827.91,192432.51,186927.86,114889.66,24468.36,14103.51,0.00
1564862480000,1958989.38,278782.87,331827.91,193608.12,188230.74,114889.66,24468.36,14103.51,0.00
1564872500000,1958982.36,278782.87,327608.45,195296.31,188230.74,114889.66,24468.36,14103.51,0.00
1564882530000,1953078.19,278782.87,327608.45,195296.31,188230.74,114889.66,24468.36,14103.51,0.00
1564892530000,1953931.90,279588.73,329615.65,195296.31,188230.74,115439.26,24468.36,14103.51,0.00
1564902530000,1935087.19,281164.63,330764.50,195296.31,184936.94,115439.26,24468.36,14103.51,0.00
1564912550000,1935597.59,281164.63,331771.68,197296.31,184936.94,115439.26,24468.36,14103.51,0.00
1564922560000,1931075.18,271720.28,341061.68,198883.25,184936.94,117599.26,24468.36,14103.51,0.00
1564932560000,1913282.08,271720.28,341061.68,198883.25,184936.94,67983.84,24468.36,14103.51,0.00
1564942560000,1882625.33,271720.28,341061.68,198883.25,184936.94,102326.93,24468.36,14103.51,0.00
1564952570000,1883210.51,271720.28,341061.68,198883.25,184936.94,69846.03,24468.36,15103.51,0.00
1564962570000,1845859.23,271891.92,341061.68,200315.27,184936.94,69846.03,24468.36,15103.51,0.00
1564972710000,1894244.27,268044.21,339059.76,196149.18,184936.94,69846.03,24468.36,15103.51,0.00
1564982710000,1885799.28,268044.21,339059.76,196149.18,184936.94,69846.03,24468.36,15103.51,0.00
1564992890000,1884242.02,265236.60,339233.24,197263.22,184936.94,69846.03,24468.36,15103.51,0.00
1565002990000,1867349.76,263349.17,333195.94,183155.62,181452.93,69846.03,24468.36,15103.51,0.00
1565013030000,1866212.96,263349.17,333195.94,183155.62,181452.93,69846.03,24468.36,15103.51,0.00
1565023030000,1842829.98,262586.89,329420.96,181592.04,181452.93,69846.03,24468.36,15103.51,0.00
1565033030000,1839229.21,263415.31,327612.38,181592.04,181452.93,75846.38,24468.36,15103.51,0.00
1565043030000,1831580.94,263415.31,326998.87,181441.36,181452.93,73741.59,24468.36,15103.51,0.00
1565053050000,1837211.57,260488.22,327641.26,181441.36,181452.93,73741.59,24468.36,15103.51,0.00
1565063270000,1816049.80,260488.22,327249.50,181441.36,181452.93,73741.59,24468.36,15103.51,0.00
1565073280000,1805810.33,260488.22,333407.57,175385.94,181452.93,73741.59,24468.36,15103.51,0.00
1565083390000,1853198.44,260488.22,333407.57,182946.65,181452.93,73741.59,24468.36,15103.51,0.00
1565093410000,1889825.08,262123.64,333407.57,182946.65,181452.93,73741.59,24468.36,15103.51,0.00
1565103410000,1959266.79,262123.64,333407.57,180402.78,181452.93,71751.02,24468.36,15103.51,0.00
1565113410000,1933721.10,268402.02,333407.57,177301.09,181452.93,73216.86,24468.36,15103.51,0.00
1565123410000,1933087.83,267328.23,333407.57,178842.16,181452.93,73216.86,24468.36,14929.22,0.00
1565133420000,1935168.47,267328.23,333407.57,178842.16,181452.93,73216.86,24468.36,14929.22,0.00
1565143750000,1953111.25,276176.93,330703.97,175701.26,184763.60,73216.86,24468.36,14929.22,0.00
1565153800000,1949567.45,264537.78,330703.97,173006.21,186103.70,73216.86,24468.36,14929.22,0.00
1565163850000,1943044.87,269185.18,329464.22,173006.21,186103.70,73236.24,24468.36,14929.22,0.00
1565173980000,1916972.62,269185.18,321106.90,168928.00,191203.50,72242.24,24468.36,14929.22,0.00
1565183990000,1925739.30,269185.18,320574.45,168928.00,189136.46,71084.64,24468.36,14929.22,0.00
1565194000000,1925739.30,269185.18,340574.45,168928.00,189136.46,71084.64,24468.36,14929.22,0.00
1565204000000,1912808.73,269185.18,340574.45,168928.00,184531.91,71084.64,24468.36,14929.22,0.00
1565214000000,1899172.01,269202.91,340574.45,170529.03,184531.91,71084.64,24468.36,14929.22,0.00
1565224020000,1891368.54,269202.91,340574.45,170529.03,184531.91,71084.64,24468.36,14929.22,0.00
1565234210000,1887942.04,269402.91,340574.45,170529.03,184531.91,71084.64,24468.36,14929.22,0.00
1565244210000,1886791.70,269402.91,340574.45,170874.32,184531.91,71084.64,24468.36,14929.22,0.00
1565254400000,1846454.78,269402.91,340574.45,170874.32,184531.91,70897.33,24468.36,14929.22,0.00
1565264420000,1899568.62,269402.91,340574.45,170874.32,184531.91,70897.33,24468.36,14929.22,0.00
1565274420000,1892812.92,269402.91,340574.45,170874.32,184670.79,70897.33,24468.36,14929.22,0.00
1565284420000,1886964.93,269402.91,340574.45,170874.32,184670.79,70897.33,24468.36,14929.22,0.00
1565294420000,1882343.57,266521.10,340377.42,170874.32,189813.63,70897.33,24468.36,14929.22,0.00
1565304420000,1978162.92,306657.82,340377.42,172439.68,189813.63,70897.33,24468.36,14929.22,0.00
1565314610000,1969414.62,311091.11,340377.42,172439.68,190813.63,70898.33,24468.36,14929.22,0.00
1565324650000,1933388.55,275814.97,340377.42,172439.68,190813.63,70898.33,24468.36,14929.22,0.00
1565334720000,1948078.93,261189.42,340377.42,172439.68,190813.63,70898.33,24468.36,14929.22,0.00
1565344840000,1947753.32,262015.28,345377.42,172439.68,190813.63,70898.33,24468.36,14929.22,0.00
1565354840000,1948805.56,262015.28,341979.60,172439.68,190813.63,70898.33,24468.36,14929.22,0.00
1565364840000,1951132.66,262015.28,339999.87,173378.10,191127.73,72205.17,24468.36,14929.22,0.00
1565374840000,1922190.44,262015.28,339895.80,173849.10,191231.80,72205.17,24468.36,14929.22,0.00
1565384840000,1923320.13,262015.28,343712.71,175191.92,191231.80,72205.17,24468.36,14929.22,0.00
1565394840000,1906549.15,262015.28,344937.32,175191.92,191231.80,72205.17,24468.36,14929.22,0.00
1565404950000,1933779.58,262422.02,344937.32,175191.92,191231.80,69203.25,24468.36,14929.22,0.00
1565414970000,1933779.58,262922.02,344937.32,175191.92,191231.80,69203.25,24468.36,14929.22,0.00
1565425030000,1931362.60,262922.02,344937.32,175191.92,170442.46,69203.25,24468.36,14929.22,0.00
1565435040000,1919125.50,262922.02,344937.32,176207.92,170442.46,69203.25,24468.36,14929.22,0.00
1565445040000,1902204.92,262922.02,344937.32,176207.92,170442.46,69554.50,24468.36,14929.22,0.00
1565455050000,1911009.74,263214.64,345937.32,176227.71,170462.24,69554.50,24468.36,14929.22,0.00
1565465060000,1909978.30,263214.64,345038.54,176227.71,170462.24,69554.50,24468.36,14929.22,0.00
1565475060000,1905809.25,263214.64,345038.54,177597.74,170462.24,69554.50,24468.36,14929.22,0.00
1565485100000,1905809.25,263214.64,345038.54,177597.74,170462.24,69554.50,24468.36,14929.22,0.00
1565495100000,1904908.83,263530.32,345038.54,177597.74,170462.24,69554.50,24468.36,14929.22,0.00
1565505100000,1904872.55,263530.32,345038.54,177597.74,170462.24,69554.50,24468.36,14929.22,0.00
1565515110000,1899214.25,263530.32,345038.54,177597.74,170462.24,69554.50,24468.36,14929.22,0.00
1565525110000,1932801.69,261229.76,370076.11,170936.46,170462.24,69554.50,24468.36,14929.22,0.00
1565535110000,1932785.61,261229.76,366609.96,169871.34,170462.24,69554.50,24468.36,14929.22,0.00
1565545110000,1927018.08,261429.76,364809.34,169871.34,170462.24,69554.50,24468.36,14929.22,0.00
1565555110000,1924422.79,260876.67,363530.43,169871.34,170462.24,69103.39,24468.36,14929.22,0.00
1565565110000,1911351.43,260876.67,362953.56,171320.99,170462.24,69103.39,24468.36,14929.22,0.00
1565575330000,1598269.95,260876.67,362953.56,171320.99,170462.24,69103.39,24468.36,14929.22,0.00
1565585370000,1875408.68,260876.67,363584.65,171320.99,170462.24,69103.39,24468.36,14929.22,0.00
1565595420000,1891865.88,260876.67,360442.72,171320.99,170462.24,69103.39,24468.36,14929.22,0.00
1565605620000,1897993.21,260876.67,359237.62,171320.99,170462.24,69103.39,24468.36,14929.22,0.00
1565615650000,1889118.43,262005.57,357249.11,171320.99,170462.24,69103.39,24468.36,14929.22,0.00
1565625650000,1869109.48,262294.15,357249.11,171320.99,170462.24,69103.39,24468.36,14929.22,0.00
1565635650000,1866635.21,264013.37,357249.11,176525.50,170462.24,69103.39,24468.36,14929.22,0.00
1565645660000,1864378.05,264013.37,351342.86,173642.18,170462.24,69103.39,24468.36,14929.22,0.00
1565655690000,1864169.08,265063.37,354424.76,174873.41,170563.37,69103.39,24468.36,14929.22,0.00
1565665920000,1863726.43,265063.37,354424.76,176025.80,170563.37,69103.39,24468.36,14929.22,0.00
1565675940000,1890186.39,264157.09,354424.76,176025.80,170563.37,69103.39,24468.36,14929.22,0.00
1565686180000,1895056.85,264157.09,354424.76,177397.95,170563.37,69103.39,24468.36,14929.22,0.00
1565696210000,1895056.85,264157.09,351928.12,177397.95,170563.37,69103.39,24468.36,14929.22,0.00
1565706270000,1897548.44,264157.09,354642.63,177397.95,170563.37,69103.39,24468.36,14929.22,0.00
1565716270000,1887180.62,264157.09,354642.63,172780.18,173005.30,69103.39,24468.36,14929.22,0.00
1565726270000,1883668.63,264507.89,362608.85,172780.18,173005.30,73138.04,24468.36,14929.22,0.00
1565736270000,1881596.82,264507.89,360195.41,174192.23,171444.93,66578.24,24468.36,14929.22,0.00
1565746550000,1882726.79,264507.89,360195.41,174192.23,171444.93,66578.24,24667.22,14929.22,0.00
1565756590000,1881549.85,264507.89,358679.50,174192.23,171444.93,66578.24,24667.22,14929.22,0.00
1565766640000,1895983.90,264507.89,358679.50,174192.23,171444.93,66578.24,24667.22,14929.22,0.00
1565776800000,1892635.40,266121.47,358679.50,174192.23,171444.93,66578.24,24667.22,14929.22,0.00
1565786810000,1877901.63,266121.47,358679.50,174192.23,171444.93,67578.24,24667.22,14929.22,0.00
1565796810000,1874101.39,264254.61,358679.50,174192.23,171444.93,67578.24,24667.22,14929.22,0.00
1565806810000,1877847.44,264254.61,358679.50,173775.62,171444.93,73330.08,24667.22,14929.22,0.00
1565816820000,1874814.33,281330.18,358679.50,175423.19,171444.93,72145.54,24667.22,14929.22,0.00
1565826840000,1872014.23,281330.18,358679.50,175423.19,171444.93,72145.54,24667.22,14929.22,0.00
1565837130000,1879316.00,281330.18,358679.50,175423.19,171444.93,72145.54,24667.22,14929.33,0.00
1565847140000,1893560.16,281330.18,358679.50,175423.19,171444.93,72145.54,24667.22,14929.33,0.00
1565857280000,1910908.50,281330.18,358679.50,175423.19,171444.93,74403.65,24667.22,14929.33,0.00
1565867380000,1911934.13,299330.34,358679.50,177631.35,162205.13,74403.65,24667.22,14929.33,0.00
1565877400000,1909539.19,268176.56,358679.50,177631.35,162205.13,74403.65,24667.22,14929.33,0.00
1565887400000,1924975.40,268176.56,359931.97,171819.23,162205.13,74403.65,24667.22,14929.33,0.00
1565897400000,1923638.71,266951.01,359931.97,170392.50,162205.13,69105.07,24667.22,14929.33,0.00
1565907420000,1904499.58,266951.01,359931.97,170392.50,162205.13,69105.07,24667.22,14929.33,0.00
1565917510000,1899705.28,266951.01,364651.97,170392.50,162205.13,69105.07,24667.22,14929.33,0.00
1565927770000,1897504.70,266951.01,363243.13,170392.50,162205.13,69105.07,24667.22,14929.33,0.00
1565937790000,1897103.91,266951.01,363554.87,170392.50,162205.13,69105.07,24667.22,14929.33,0.00
1565947980000,1895134.16,266951.01,363554.87,170392.50,162205.13,69105.07,24667.22,14929.33,0.00
1565958030000,1878810.83,266951.01,363554.87,170392.50,162205.13,69105.07,24667.22,14929.33,0.00
1565968030000,1873307.09,266951.01,363554.87,170392.50,162205.13,69105.07,24667.22,14929.33,0.00
1565978030000,1858289.71,266951.01,363554.87,170392.50,162205.13,69105.07,24667.22,14929.33,0.00
1565988030000,1870080.04,267324.60,362883.59,172837.17,162205.13,71228.07,24667.22,14929.33,0.00
1565998030000,1860530.83,267324.60,362883.59,172837.17,162205.13,71228.07,24667.22,14929.33,0.00
1566008110000,1855730.56,267324.60,362883.59,172837.17,162205.13,71228.07,24667.22,14929.33,0.00
1566018110000,1855278.86,267324.60,363286.11,172837.17,162205.13,71228.07,24667.22,14929.33,0.00
1566028130000,1846265.99,267324.60,363330.36,174461.10,182205.13,71228.07,24667.22,14929.33,0.00
1566038150000,1841635.40,267324.60,363330.36,174461.10,182205.13,70859.09,24667.22,14929.33,0.00
1566048160000,1838396.52,267324.60,363330.36,174461.10,182205.13,70859.09,24667.22,14929.33,0.00
1566058160000,1833130.27,267645.96,363330.36,174461.10,182205.13,71241.78,24667.22,14929.33,0.00
1566068160000,1826663.28,270443.58,363330.36,174461.10,182205.13,71241.78,24667.22,14929.33,0.00
1566078160000,1837233.33,270443.58,360171.58,171854.99,166178.30,71241.78,24667.22,14929.33,0.00
1566088250000,1840704.37,266974.45,360171.58,171854.99,166178.30,71241.78,24667.22,14929.33,0.00
1566098270000,1837207.27,177410.27,360171.58,170190.62,166178.30,71241.78,24667.22,14929.33,0.00
1566108270000,1836963.35,177410.27,360171.58,170190.62,166178.30,64421.84,24667.22,14929.33,0.00
1566118360000,1835904.23,177410.27,360171.58,170190.62,166178.30,66459.84,24667.22,14929.33,0.00
1566128380000,1840566.04,177410.27,360171.58,170190.62,165160.57,67459.84,24667.22,14929.33,0.00
1566138380000,1815682.83,257498.19,360171.58,170190.62,165160.57,89386.55,24667.22,14929.33,0.00
1566148380000,1818446.29,258578.50,360811.64,168782.46,165160.57,71513.14,24667.22,14929.33,0.00
1566158380000,1815217.44,259862.63,358875.38,168782.46,164946.18,71513.14,24667.22,14929.33,0.00
1566168390000,1814832.12,260346.88,358875.38,168782.46,163860.97,71513.14,24667.22,14929.33,0.00
1566178620000,1822806.16,260346.88,358875.38,168782.46,163860.97,71310.15,24667.22,14929.33,0.00
1566188640000,1813404.19,633369.89,360262.27,168782.46,163860.97,71310.15,24667.22,14929.33,0.00
1566198700000,1807666.57,633369.89,358695.55,168782.46,167608.45,71310.15,24667.22,14929.33,0.00
1566208900000,1815707.37,633369.89,358695.55,168782.46,167608.45,71368.97,24667.22,14929.33,0.00
1566219050000,1815536.47,633369.89,358695.55,168782.46,167608.45,71368.97,24667.22,14929.33,0.00
1566229050000,1817476.44,633369.89,358695.55,168967.57,167608.45,71368.97,24667.22,14929.33,0.00
1566239070000,1790622.64,634070.22,358695.55,168967.57,167608.45,70263.06,24667.22,14929.33,0.00
1566249080000,1826004.15,638070.22,359495.55,168967.57,167608.45,70263.06,24667.22,14929.33,0.00
1566259080000,1811436.78,641539.38,359495.55,168967.57,167608.45,70263.06,24667.22,14929.33,0.00
1566269250000,1812815.66,641539.38,359495.55,169176.41,167608.45,70263.06,24667.22,14929.33,0.00
1566279250000,1811255.66,655625.50,359495.55,169176.41,167608.45,70263.06,24667.22,14929.33,0.00
1566289360000,1806046.32,655625.50,359495.55,169176.41,167608.45,70263.06,24667.22,14929.33,0.00
1566299440000,1849573.84,655625.50,359495.55,172942.85,168979.35,70263.06,24667.22,14929.33,0.00
1566309450000,1845331.82,655798.56,360896.77,172942.85,168979.35,70263.06,24667.22,14929.33,0.00
1566319460000,1847630.89,655798.56,360896.77,172942.85,168979.35,70263.06,24667.22,14929.33,0.00
1566329460000,1838157.14,655798.56,360896.77,172942.85,168979.35,70263.06,24667.22,14929.33,0.00
1566339460000,1863593.71,657012.27,360896.77,172942.85,166632.33,70263.06,24667.22,14929.33,0.00
1566349510000,1838620.48,657012.27,360896.77,172942.85,163359.13,70263.06,24667.22,14929.33,0.00
1566359630000,1834404.43,657012.27,360896.77,172942.85,163359.13,70263.06,24667.22,14929.33,0.00
1566369670000,1814900.22,657012.27,360896.77,172942.85,163359.13,70263.06,24667.22,14929.33,0.00
1566379810000,1814678.93,657012.27,361035.26,172942.85,163359.13,70263.06,24667.22,14929.33,0.00
1566389820000,1832036.58,657012.27,361035.26,172942.85,163359.13,70263.06,24667.22,14929.33,0.00
1566399820000,1839938.33,657012.27,359624.46,169351.79,163652.40,70263.06,24667.22,14929.33,0.00
1566409820000,1857644.16,662002.27,361523.51,169939.73,163593.53,70263.06,23551.92,14929.33,0.00
1566419830000,1862642.35,662002.27,361523.51,169695.69,163593.53,70263.06,23551.92,14929.33,0.00
1566429830000,1861172.22,662002.27,361523.51,169695.69,155642.13,70263.06,23551.92,14929.33,0.00
1566440020000,1854723.71,674497.46,360354.73,169695.69,155642.13,76427.49,23551.92,14929.33,0.00
1566450040000,1853819.50,674497.46,360354.73,169695.69,155642.13,76427.49,23551.92,14929.33,0.00
1566460070000,1855397.78,674497.46,360354.73,169695.69,155642.13,72346.38,23551.92,14929.33,0.00
1566470160000,1855585.58,674497.46,351347.34,169695.69,155642.13,71586.08,23551.92,14929.33,0.00
1566480170000,1854074.48,676501.46,351347.34,169695.69,155642.13,71586.08,23551.92,14929.33,0.00
1566490180000,1844137.16,676501.46,361347.34,170042.15,155642.13,71586.08,23551.92,14929.33,0.00
1566500180000,1838628.31,678156.78,358210.15,170042.15,155642.13,71586.08,23551.92,14929.33,0.00
1566510190000,1858104.45,678212.60,358725.46,170042.15,143980.43,71586.08,23551.92,14929.33,0.00
1566520240000,1849915.39,682028.40,358725.46,170042.15,143980.43,71586.08,23551.92,14929.33,0.00
1566530460000,1848257.67,682059.99,358725.46,170042.15,144090.88,71586.08,23551.92,14929.33,0.00
1566540460000,1831641.58,682059.99,357463.80,170042.15,146391.52,71586.08,23551.92,14929.33,0.00
1566550660000,1858228.70,682059.99,357463.80,170042.15,146391.52,71586.08,23551.92,14929.33,0.00
1566560660000,1840869.51,689536.55,350420.03,170042.15,146391.52,71586.08,23551.92,14929.33,0.00
1566570660000,1838373.67,680351.18,351469.69,170042.15,146391.52,71586.08,23551.92,14929.33,0.00
1566580660000,1843597.58,680351.18,351469.69,168824.53,146391.52,71586.08,23551.92,14929.33,0.00
1566590660000,1861763.61,680351.18,351469.69,168824.53,146391.52,71586.08,23551.92,14929.33,0.00
1566600670000,1860923.62,668511.47,352077.20,168824.53,146391.52,71586.08,23551.92,14929.33,0.00
1566610730000,1854231.00,668511.47,352077.20,168824.53,146391.52,70293.44,23551.92,14929.33,0.00
1566620750000,1854231.00,668511.47,352077.20,168824.53,146391.52,70293.44,23551.92,14929.33,0.00
1566630780000,1906227.83,635131.11,345545.87,168824.53,146391.52,70293.44,23551.92,14929.33,0.00
1566640820000,1902165.32,535034.85,345545.87,168824.53,146391.52,70293.44,23551.92,14929.33,0.00
